# open,high,low,close
3.775647735595703125e+01,3.775053024291992188e+01,3.781312561035156250e+01,3.792362213134765625e+01
6.765067291259765625e+01,6.785232543945312500e+01,6.792308807373046875e+01,6.811401367187500000e+01
6.883683776855468750e+01,6.895728302001953125e+01,6.915420532226562500e+01,6.925012969970703125e+01
6.884178924560546875e+01,6.892395782470703125e+01,6.916487884521484375e+01,6.921286010742187500e+01
6.991938781738281250e+01,6.997319793701171875e+01,7.025421142578125000e+01,7.026702880859375000e+01
7.113001251220703125e+01,7.116217041015625000e+01,7.147982788085937500e+01,7.146381378173828125e+01
7.057335662841796875e+01,7.057172393798828125e+01,7.092291259765625000e+01,7.087226104736328125e+01
7.018425750732421875e+01,7.016302490234375000e+01,7.053131866455078125e+01,7.046128845214843750e+01
7.017926025390625000e+01,7.014907073974609375e+01,7.052647399902343750e+01,7.044653320312500000e+01
7.018190765380859375e+01,7.014440155029296875e+01,7.052941131591796875e+01,7.044123077392578125e+01
7.050475311279296875e+01,7.046607208251953125e+01,7.085504150390625000e+01,7.076368713378906250e+01
6.985446929931640625e+01,6.980086517333984375e+01,7.019981384277343750e+01,7.009533691406250000e+01
6.955059051513671875e+01,6.949548339843750000e+01,6.989140319824218750e+01,6.978645324707031250e+01
6.977545928955078125e+01,6.972555541992187500e+01,7.011681365966796875e+01,7.001598358154296875e+01
6.958715820312500000e+01,6.953345489501953125e+01,6.992678833007812500e+01,6.982257080078125000e+01
6.876585388183593750e+01,6.870304107666015625e+01,6.909738159179687500e+01,6.898719024658203125e+01
