# open,high,low,close
5.662875366210937500e+02,5.684499511718750000e+02,5.682698364257812500e+02,5.676330566406250000e+02
7.255244750976562500e+02,7.290188598632812500e+02,7.306466064453125000e+02,7.243791503906250000e+02
9.955938110351562500e+02,1.002408996582031250e+03,1.005329833984375000e+03,9.917946777343750000e+02
1.102891235351562500e+03,1.114169555664062500e+03,1.116261108398437500e+03,1.102888793945312500e+03
1.060525024414062500e+03,1.074636718750000000e+03,1.074512084960937500e+03,1.065386474609375000e+03
1.024907592773437500e+03,1.040092895507812500e+03,1.037187377929687500e+03,1.031261474609375000e+03
1.014463745117187500e+03,1.029768554687500000e+03,1.024664550781250000e+03,1.020567810058593750e+03
1.028212158203125000e+03,1.043122436523437500e+03,1.036827148437500000e+03,1.033332519531250000e+03
1.048862426757812500e+03,1.063199218750000000e+03,1.056569091796875000e+03,1.053105957031250000e+03
1.053994628906250000e+03,1.067711181640625000e+03,1.061179443359375000e+03,1.057890380859375000e+03
1.064717163085937500e+03,1.077831298828125000e+03,1.071695800781250000e+03,1.068166625976562500e+03
1.065125122070312500e+03,1.077654541015625000e+03,1.072038452148437500e+03,1.068398681640625000e+03
1.067032592773437500e+03,1.079021972656250000e+03,1.073975952148437500e+03,1.070040283203125000e+03
1.059593872070312500e+03,1.071042602539062500e+03,1.066542968750000000e+03,1.062481933593750000e+03
1.050251220703125000e+03,1.061128662109375000e+03,1.057159057617187500e+03,1.052921020507812500e+03
1.043160278320312500e+03,1.053442626953125000e+03,1.050055175781250000e+03,1.045511718750000000e+03
