# open,high,low,close
6.658578491210937500e+01,6.664730834960937500e+01,6.651025390625000000e+01,6.669732666015625000e+01
5.878520202636718750e+01,5.882962417602539062e+01,5.870682144165039062e+01,5.878439712524414062e+01
5.298802947998046875e+01,5.300902938842773438e+01,5.290907287597656250e+01,5.292107391357421875e+01
5.041437911987304688e+01,5.042432785034179688e+01,5.032548141479492188e+01,5.032992553710937500e+01
4.947545623779296875e+01,4.947692108154296875e+01,4.938348388671875000e+01,4.939799880981445312e+01
4.885770034790039062e+01,4.884722518920898438e+01,4.877362060546875000e+01,4.879039382934570312e+01
4.821841049194335938e+01,4.819308471679687500e+01,4.814851379394531250e+01,4.815816879272460938e+01
4.677170181274414062e+01,4.672495651245117188e+01,4.672256469726562500e+01,4.670554351806640625e+01
4.575596237182617188e+01,4.569067001342773438e+01,4.572337722778320312e+01,4.568756484985351562e+01
4.543082046508789062e+01,4.535239791870117188e+01,4.540971374511718750e+01,4.536736297607421875e+01
4.556432342529296875e+01,4.547706604003906250e+01,4.555191421508789062e+01,4.550963592529296875e+01
4.608429718017578125e+01,4.599264526367187500e+01,4.607789611816406250e+01,4.604085540771484375e+01
4.890036773681640625e+01,4.882447433471679688e+01,4.888463592529296875e+01,4.889325714111328125e+01
4.920935440063476562e+01,4.913164520263671875e+01,4.920187759399414062e+01,4.920402908325195312e+01
4.899215698242187500e+01,4.891162872314453125e+01,4.899084472656250000e+01,4.898046112060546875e+01
4.875557708740234375e+01,4.867376708984375000e+01,4.875608444213867188e+01,4.873718643188476562e+01
