# open,high,low,close
9.999354553222656250e+01,1.000092010498046875e+02,1.000164031982421875e+02,1.000255355834960938e+02
1.125157852172851562e+02,1.126165161132812500e+02,1.126221542358398438e+02,1.126965408325195312e+02
1.126502380371093750e+02,1.127440261840820312e+02,1.127383346557617188e+02,1.128042831420898438e+02
1.125062561035156250e+02,1.125942687988281250e+02,1.125847015380859375e+02,1.126445693969726562e+02
1.134907150268554688e+02,1.135842819213867188e+02,1.135710296630859375e+02,1.136351013183593750e+02
1.140495910644531250e+02,1.141472396850585938e+02,1.141292953491210938e+02,1.141982879638671875e+02
1.148643646240234375e+02,1.149629135131835938e+02,1.149450531005859375e+02,1.150112915039062500e+02
1.141740188598632812e+02,1.142661361694335938e+02,1.142500000000000000e+02,1.143106689453125000e+02
1.141600036621093750e+02,1.142511367797851562e+02,1.142373199462890625e+02,1.142969360351562500e+02
1.138928680419921875e+02,1.139802932739257812e+02,1.139709014892578125e+02,1.140260162353515625e+02
1.130320053100585938e+02,1.131118774414062500e+02,1.131097412109375000e+02,1.131572341918945312e+02
1.117745132446289062e+02,1.118445892333984375e+02,1.118521041870117188e+02,1.118904266357421875e+02
1.105804595947265625e+02,1.106419601440429688e+02,1.106591720581054688e+02,1.106900100708007812e+02
1.103896942138671875e+02,1.104504776000976562e+02,1.104734420776367188e+02,1.105041427612304688e+02
1.114775085449218750e+02,1.115470123291015625e+02,1.115690078735351562e+02,1.116080322265625000e+02
1.108270645141601562e+02,1.108912429809570312e+02,1.109154891967773438e+02,1.109494094848632812e+02
