# open,high,low,close
7.149710083007812500e+01,7.167760467529296875e+01,7.146652984619140625e+01,7.151261138916015625e+01
6.254650115966796875e+01,6.254677581787109375e+01,6.248432159423828125e+01,6.246547698974609375e+01
5.588966369628906250e+01,5.577447509765625000e+01,5.581579971313476562e+01,5.576219940185546875e+01
5.281639480590820312e+01,5.266572189331054688e+01,5.275382995605468750e+01,5.269039916992187500e+01
5.267515945434570312e+01,5.254464340209960938e+01,5.263528060913085938e+01,5.258005905151367188e+01
5.346143341064453125e+01,5.336026382446289062e+01,5.343964767456054688e+01,5.340025711059570312e+01
5.366242599487304688e+01,5.357159423828125000e+01,5.364778137207031250e+01,5.362156677246093750e+01
5.255265045166015625e+01,5.244460296630859375e+01,5.253533554077148438e+01,5.251425933837890625e+01
5.188395309448242188e+01,5.176832962036132812e+01,5.186589431762695312e+01,5.184904861450195312e+01
5.133788681030273438e+01,5.121693038940429688e+01,5.131938552856445312e+01,5.130577468872070312e+01
5.096294784545898438e+01,5.083943557739257812e+01,5.094467926025390625e+01,5.093392181396484375e+01
5.021126937866210938e+01,5.007779693603515625e+01,5.019133377075195312e+01,5.018149566650390625e+01
4.959912872314453125e+01,4.945900344848632812e+01,4.957869720458984375e+01,4.956979370117187500e+01
4.886217880249023438e+01,4.871342849731445312e+01,4.884083938598632812e+01,4.883236312866210938e+01
4.832151412963867188e+01,4.816826629638671875e+01,4.830048751831054688e+01,4.829300308227539062e+01
4.800640869140625000e+01,4.785251617431640625e+01,4.798656463623046875e+01,4.798080062866210938e+01
