# open,high,low,close
1.288224334716796875e+02,1.288834228515625000e+02,1.289867248535156250e+02,1.280846862792968750e+02
1.228898391723632812e+02,1.229443359375000000e+02,1.229603576660156250e+02,1.221554794311523438e+02
1.187175369262695312e+02,1.187406463623046875e+02,1.187526702880859375e+02,1.180266494750976562e+02
1.164855194091796875e+02,1.164854354858398438e+02,1.165267028808593750e+02,1.158389358520507812e+02
1.148532791137695312e+02,1.148382720947265625e+02,1.149133911132812500e+02,1.142489013671875000e+02
1.144481811523437500e+02,1.144249191284179688e+02,1.145452575683593750e+02,1.138810806274414062e+02
1.129824066162109375e+02,1.129545288085937500e+02,1.130921325683593750e+02,1.124464035034179688e+02
1.103127517700195312e+02,1.102770462036132812e+02,1.104132385253906250e+02,1.098102645874023438e+02
1.097813568115234375e+02,1.097388000488281250e+02,1.099084472656250000e+02,1.093106689453125000e+02
1.091122360229492188e+02,1.090672683715820312e+02,1.092574996948242188e+02,1.086668472290039062e+02
1.085468063354492188e+02,1.085002746582031250e+02,1.087070922851562500e+02,1.081227645874023438e+02
1.070354232788085938e+02,1.069857635498046875e+02,1.071915435791015625e+02,1.066322784423828125e+02
1.072993392944335938e+02,1.072485885620117188e+02,1.074787979125976562e+02,1.069123153686523438e+02
1.062049713134765625e+02,1.061529464721679688e+02,1.063809967041015625e+02,1.058328552246093750e+02
1.057537612915039062e+02,1.057000198364257812e+02,1.059361114501953125e+02,1.053950195312500000e+02
1.043025665283203125e+02,1.042455215454101562e+02,1.044737701416015625e+02,1.039589996337890625e+02
