# open,high,low,close
9.992633819580078125e+01,9.992184448242187500e+01,9.996945190429687500e+01,9.995648193359375000e+01
1.114912033081054688e+02,1.115258026123046875e+02,1.116654052734375000e+02,1.116499862670898438e+02
1.125709609985351562e+02,1.126063156127929688e+02,1.127451553344726562e+02,1.127354965209960938e+02
1.136518478393554688e+02,1.136825103759765625e+02,1.138251190185546875e+02,1.138269042968750000e+02
1.125172576904296875e+02,1.125408630371093750e+02,1.126723632812500000e+02,1.126805725097656250e+02
1.132083511352539062e+02,1.132361068725585938e+02,1.133733367919921875e+02,1.133786621093750000e+02
1.137135391235351562e+02,1.137426223754882812e+02,1.138838806152343750e+02,1.138877258300781250e+02
1.135549011230468750e+02,1.135805892944335938e+02,1.137198715209960938e+02,1.137280044555664062e+02
1.131965408325195312e+02,1.132210083007812500e+02,1.133574218750000000e+02,1.133667068481445312e+02
1.130210876464843750e+02,1.130436172485351562e+02,1.131793594360351562e+02,1.131900634765625000e+02
1.124046096801757812e+02,1.124226760864257812e+02,1.125547637939453125e+02,1.125678710937500000e+02
1.116770782470703125e+02,1.116903076171875000e+02,1.118183441162109375e+02,1.118326187133789062e+02
1.108726806640625000e+02,1.108815383911132812e+02,1.110047225952148438e+02,1.110187759399414062e+02
1.103856964111328125e+02,1.103931808471679688e+02,1.105139389038085938e+02,1.105261840820312500e+02
1.106913909912109375e+02,1.107018051147460938e+02,1.108260421752929688e+02,1.108355941772460938e+02
1.105449142456054688e+02,1.105536193847656250e+02,1.106772308349609375e+02,1.106865386962890625e+02
