# open,high,low,close
2.711388397216796875e+01,2.705600929260253906e+01,2.712722206115722656e+01,2.709547424316406250e+01
3.938736343383789062e+01,3.951454544067382812e+01,3.953910064697265625e+01,3.981021881103515625e+01
4.297920989990234375e+01,4.316868591308593750e+01,4.309445190429687500e+01,4.349491119384765625e+01
4.257784652709960938e+01,4.274095153808593750e+01,4.268827819824218750e+01,4.304238891601562500e+01
4.293185806274414062e+01,4.309318542480468750e+01,4.303260040283203125e+01,4.338393402099609375e+01
4.383388900756835938e+01,4.401630020141601562e+01,4.391260147094726562e+01,4.430561828613281250e+01
4.220768356323242188e+01,4.234186172485351562e+01,4.229099655151367188e+01,4.259061050415039062e+01
4.230498123168945312e+01,4.244482040405273438e+01,4.237680053710937500e+01,4.268299865722656250e+01
4.196181106567382812e+01,4.209671783447265625e+01,4.202179718017578125e+01,4.231485366821289062e+01
4.057811737060546875e+01,4.068064880371093750e+01,4.063308334350585938e+01,4.086428070068359375e+01
4.145757293701171875e+01,4.158347702026367188e+01,4.151016235351562500e+01,4.178169250488281250e+01
4.040042877197265625e+01,4.049992752075195312e+01,4.044964981079101562e+01,4.067368316650390625e+01
3.973065567016601562e+01,3.981451034545898438e+01,3.977935409545898438e+01,3.997470092773437500e+01
3.870049285888671875e+01,3.876215362548828125e+01,3.874700927734375000e+01,3.890398406982421875e+01
3.784768676757812500e+01,3.789128112792968750e+01,3.789463424682617188e+01,3.802146530151367188e+01
3.701887893676757812e+01,3.704541397094726562e+01,3.706726455688476562e+01,3.716627883911132812e+01
