# open,high,low,close
1.875860977172851562e+01,1.874530792236328125e+01,1.877041435241699219e+01,1.874622917175292969e+01
2.226483154296875000e+01,2.225322341918945312e+01,2.231579208374023438e+01,2.223717117309570312e+01
2.259044456481933594e+01,2.258708000183105469e+01,2.263473510742187500e+01,2.256368446350097656e+01
2.363173103332519531e+01,2.363906097412109375e+01,2.368418121337890625e+01,2.360874176025390625e+01
2.451720237731933594e+01,2.453304100036621094e+01,2.457290649414062500e+01,2.449676513671875000e+01
2.437936210632324219e+01,2.439808082580566406e+01,2.442359924316406250e+01,2.436045074462890625e+01
2.370172500610351562e+01,2.372208023071289062e+01,2.373831748962402344e+01,2.368978118896484375e+01
2.399903106689453125e+01,2.402160453796386719e+01,2.404315757751464844e+01,2.399067687988281250e+01
2.398709869384765625e+01,2.400729179382324219e+01,2.402992057800292969e+01,2.397731590270996094e+01
2.356040763854980469e+01,2.357719802856445312e+01,2.359984016418457031e+01,2.355125427246093750e+01
2.382352828979492188e+01,2.383908081054687500e+01,2.386766052246093750e+01,2.381387519836425781e+01
2.308880043029785156e+01,2.309767150878906250e+01,2.312589454650878906e+01,2.307752037048339844e+01
2.335387611389160156e+01,2.336100196838378906e+01,2.339595031738281250e+01,2.334136199951171875e+01
2.378596878051757812e+01,2.379213142395019531e+01,2.383098220825195312e+01,2.377002716064453125e+01
2.326368522644042969e+01,2.326544570922851562e+01,2.330206298828125000e+01,2.324591445922851562e+01
2.277215385437011719e+01,2.277007865905761719e+01,2.280789756774902344e+01,2.275505065917968750e+01
