# open,high,low,close,open_error,open_error_ratio,pred_change,real_change,change_error,change_error_ratio,correct
38.3271484375,38.30390930175781,38.394397735595696,38.47740173339844,-32.302851562499995,0.8428190689734246,0.1502532958984375,0.21999999999999886,-0.06974670410156136,0.3170304731889169,True
70.32759094238281,70.49305725097656,70.60427093505858,70.67193603515625,0.18759094238281193,0.002667387576754894,0.3443450927734375,0.12000000000000455,0.22434509277343295,1.8695424397785372,True
69.23942565917969,69.35736083984375,69.52638244628905,69.55276489257812,-1.5905743408203108,0.022972090332604226,0.3133392333984375,-0.6799999999999926,0.9933392333984301,1.4607929902918249,False
69.47590637207031,69.57342529296875,69.76517486572266,69.77326202392577,-1.5240936279296875,0.02193700964140831,0.29735565185545454,0.14000000000000057,0.15735565185545397,1.1239689418246666,True
70.9720458984375,71.06455993652344,71.27136993408203,71.26844024658203,-0.9279541015625057,0.013074923934001108,0.29639434814453125,-0.8500000000000085,1.1463943481445398,1.3486992331112098,False
71.66151428222656,71.74065399169922,71.9650421142578,71.94693756103516,0.9015142822265574,0.01258017349000048,0.28542327880859375,0.539999999999992,-0.2545767211913983,0.47143837257667043,True
71.08241271972656,71.13850402832031,71.37925720214844,71.34404754638672,0.9424127197265619,0.013258029429057724,0.26163482666015625,0.5600000000000023,-0.298365173339846,0.53279495239258,True
70.57505798339844,70.6162338256836,70.8657455444336,70.82081604003905,0.3450579833984335,0.004889234146709486,0.2457580566406108,0.1599999999999966,0.0857580566406142,0.5359878540038502,True
70.26573944091797,70.29678344726562,70.55210876464844,70.5003433227539,-0.194260559082025,0.002764655444142397,0.2346038818359375,-0.2599999999999909,0.4946038818359284,1.902322622445945,False
69.99617004394531,70.02033233642578,70.27889251708984,70.2228012084961,-1.1538299560546932,0.01648418699666411,0.22663116455078125,-0.44000000000001194,0.6666311645507932,1.515070828524489,False
70.06073760986328,70.08416748046875,70.34300994873047,70.2862319946289,-0.0692623901367142,0.0009886049233795578,0.225494384765625,0.710000000000008,-0.48450561523438296,0.6824022749779965,True
69.45233154296875,69.46726989746094,69.72828674316406,69.66715240478517,-0.3576684570312523,0.005149840892094026,0.21482086181642046,0.7000000000000028,-0.4851791381835824,0.693113054547972,True
69.104248046875,69.11810302734375,69.37684631347656,69.31705474853516,-1.1357519531249949,0.016435342040833557,0.21280670166015625,-0.4899999999999949,0.7028067016601511,1.4342993911431805,False
69.15428161621094,69.17083740234375,69.42689514160156,69.36946105957031,-0.8457183837890625,0.012229443557560025,0.215179443359375,-0.010000000000005116,0.22517944335938012,22.51794433592649,False
68.92894744873047,68.94429779052734,69.19915008544922,69.14185333251953,0.15894744873047273,0.0023059607699464474,0.2129058837890625,0.980000000000004,-0.7670941162109415,0.782749098174427,True
68.23670959472655,68.24688720703125,68.50070190429689,68.44263458251953,-0.363290405273446,0.005323973084738566,0.20592498779298296,0.5400000000000063,-0.3340750122070233,0.6186574300129989,True
